date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-05-01,Y60,"MIDLANDS COMMISSIONING REGION",2690,155108.37,0,0
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3544,375076.1,0,0
2022-06-01,Y56,"LONDON COMMISSIONING REGION",702,14251.41,0,0
2022-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1209,36866.96,0,0
2022-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",1642,63394.01,0,0
2022-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",1767,53259.51,0,0
2022-06-01,Y62,"NORTH WEST COMMISSIONING REGION",2028,11217.57,0,0
2022-06-01,Y60,"MIDLANDS COMMISSIONING REGION",2643,100472.03,0,0
2022-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3322,230056.55,0,0
2022-07-01,Y56,"LONDON COMMISSIONING REGION",767,14166.44,0,0
