date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",93435,414289.53,0,0
2021-07-01,Y60,"MIDLANDS COMMISSIONING REGION",104912,315328.09,0,0
2021-08-01,Y56,"LONDON COMMISSIONING REGION",59047,146461.51,0,0
2021-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",59935,316279.83,0,0
2021-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60313,206852.7,0,0
2021-08-01,Y62,"NORTH WEST COMMISSIONING REGION",67720,179094.33,0,0
2021-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",79535,670087.85,0,0
2021-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",90444,381621.49,0,0
2021-08-01,Y60,"MIDLANDS COMMISSIONING REGION",100873,301249.61,0,0
2021-09-01,Y56,"LONDON COMMISSIONING REGION",61510,155224.33,0,0
2021-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",61866,327157.37,0,0
2021-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62435,211233.59,0,0
2021-09-01,Y62,"NORTH WEST COMMISSIONING REGION",70592,192940.2,0,0
2021-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",82320,694987.1,0,0
2021-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",93460,392090.3,0,0
2021-09-01,Y60,"MIDLANDS COMMISSIONING REGION",105057,302355.4,0,0
2021-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",58642,294561.59,0,0
2021-10-01,Y56,"LONDON COMMISSIONING REGION",59124,138968.79,0,0
2021-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60462,191762.15,0,0
2021-10-01,Y62,"NORTH WEST COMMISSIONING REGION",67394,171447.68,0,0
2021-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",78864,641288.4,0,0
2021-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",89045,342202.92,0,0
2021-10-01,Y60,"MIDLANDS COMMISSIONING REGION",100054,269998.29,0,0
2021-11-01,Y56,"LONDON COMMISSIONING REGION",60965,140023.89,0,0
2021-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",61929,341754.43,0,0
2021-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",62296,207244.93,0,0
2021-11-01,Y62,"NORTH WEST COMMISSIONING REGION",68805,180139.09,0,0
2021-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",81584,675651.75,0,0
2021-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",92527,364048.37,0,0
2021-11-01,Y60,"MIDLANDS COMMISSIONING REGION",103210,294572.25,0,0
2021-12-01,Y56,"LONDON COMMISSIONING REGION",62035,147371.71,0,0
2021-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",65087,339639.65,0,0
2021-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",65518,210399.35,0,0
2021-12-01,Y62,"NORTH WEST COMMISSIONING REGION",72391,187886.86,0,0
2021-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",86035,727507.63,0,0
2021-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",97286,376734.1,0,0
2021-12-01,Y60,"MIDLANDS COMMISSIONING REGION",108976,301591.92,0,0
2022-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",59580,314215.21,0,0
2022-01-01,Y56,"LONDON COMMISSIONING REGION",60379,128269.47,0,0
2022-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",61336,200970.88,0,0
2022-01-01,Y62,"NORTH WEST COMMISSIONING REGION",67073,172432.22,0,0
2022-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",80542,695925.64,0,0
2022-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",90113,335781.37,0,0
2022-01-01,Y60,"MIDLANDS COMMISSIONING REGION",99713,263226.99,0,0
2022-02-01,Y56,"LONDON COMMISSIONING REGION",55432,122379.85,0,0
2022-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",56145,289057.55,0,0
2022-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",57210,182026.91,0,0
2022-02-01,Y62,"NORTH WEST COMMISSIONING REGION",62868,166457.6,0,0
2022-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",75950,679725.19,0,0
2022-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",84806,309508.4,0,0
2022-02-01,Y60,"MIDLANDS COMMISSIONING REGION",93720,236523.24,0,0
2022-03-01,Y56,"LONDON COMMISSIONING REGION",62536,152934.17,0,0
2022-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",63076,377427.59,0,0
2022-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",64169,258097.24,0,0
2022-03-01,Y62,"NORTH WEST COMMISSIONING REGION",71315,182495.61,0,0
2022-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",84337,798733.79,0,0
2022-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",95074,644998.41,0,0
2022-03-01,Y60,"MIDLANDS COMMISSIONING REGION",105502,385824.73,0,0
2022-04-01,Y56,"LONDON COMMISSIONING REGION",58581,141571.04,0,0
2022-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",59774,348954.14,0,0
2022-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60434,243976.92,0,0
2022-04-01,Y62,"NORTH WEST COMMISSIONING REGION",66387,162612.7,0,0
2022-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",79535,731772.31,0,0
2022-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",89801,657752.46,0,0
2022-04-01,Y60,"MIDLANDS COMMISSIONING REGION",98405,377847.33,0,0
2022-05-01,Y56,"LONDON COMMISSIONING REGION",60666,157257.95,0,0
2022-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",61584,389771.62,0,0
2022-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63019,265585.12,0,0
2022-05-01,Y62,"NORTH WEST COMMISSIONING REGION",69182,187193.66,0,0
2022-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",83082,853018.71,0,0
2022-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",93184,683018.05,0,0
2022-05-01,Y60,"MIDLANDS COMMISSIONING REGION",102400,398737.21,0,0
